subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Similarity,Correct_Flag,Target_Object,predicted_year,generated_text
C0026606,Physical activity,dora,PREDISPOSES,C0685938,Malignant neoplasm of gastrointestinal tract,neop,2014,25174708,25174708,,18949255,"In a biomedical context, what is the relationship between Physical activity and diseases or conditions via PREDISPOSES?",0.025483064353466,0.0,Malignant neoplasm of gastrointestinal tract,2015,"

The relationship between physical activity and diseases or conditions via predisposes is explained by the concept of 'pre-disposition'. Physical activity can either predispose or protect against various diseases or conditions. 

In the context of physical activity, predisposes refers to the increased likelihood of developing a particular disease or condition due to regular physical activity. For instance, intense and prolonged physical activity can predispose individuals to overuse injuries, such as tendonitis or stress fractures, particularly in the muscles and"
C0018602,Harmaline,orch,CAUSES,C0040822,Tremor,sosy,2013,24012623,24012623,,19089631,Which medical entities can Harmaline cause or induce?,0.3531455397605896,0.0,Tremor,0,"[1960s] Harmaline, a beta-carboline alkaloid found in various plant species, particularly in the seeds of the Syrian rue (Peganum harmala), has been associated with several medical entities. 

1. **Serotonin syndrome**: Harmaline can cause an increase in serotonin levels in the brain, leading to serotonin syndrome, a potentially life-threatening condition characterized by excessive serotonin activity.

2. **Hallucinogenic effects**: Harmaline has been reported to induce"
C0033684,Proteins,bacs,DISRUPTS,C0040649,"Transcription, Genetic",genf,2013,23273101,23273101,,19270565,Which medical entities does Proteins disrupt?,0.1685031354427337,0.0,"Transcription, Genetic",0,"[1990s] 
Proteins can disrupt various medical entities, including amyloid fibrils associated with neurodegenerative diseases such as Alzheimer's disease and Parkinson's disease. 

[2000s] 
Proteins can also disrupt the integrity of cell membranes, leading to conditions such as cystic fibrosis, where the defective CFTR protein causes the buildup of thick mucus in the lungs.

[2010s] 
Proteins can disrupt the normal functioning of the immune"
C0028754,Obesity,dsyn,COEXISTS_WITH,C0376358,Malignant neoplasm of prostate,neop,2017,27624840,27624840,,6280704,Which diseases or conditions commonly co-exists with Obesity?,-0.017627140507102,0.0,Malignant neoplasm of prostate,0,"[1991]  Insulin Resistance: Insulin resistance is a condition where the body's cells become less responsive to insulin, a hormone produced by the pancreas that regulates blood sugar levels. This condition is often associated with obesity, particularly central obesity, and can increase the risk of developing type 2 diabetes.

[1993]  Hypertension: Obesity is a significant risk factor for developing high blood pressure (hypertension). The excess body fat, particularly around the abdominal area, can"
C0003903,Arthropods,invt,INTERACTS_WITH,C0869004,Pests,anim,2013,24175433,24175433,,18677237,Which medical entities does Arthropods significantly interact with?,0.3145386874675751,0.0,Pests,0,"[1990s] Arthropods, such as ticks, mosquitoes, and fleas, significantly interact with various medical entities, including:

1. **Diseases**: Arthropods are vectors for numerous diseases, including malaria (transmitted by mosquitoes), Lyme disease (transmitted by ticks), and bubonic plague (transmitted by fleas). These diseases can be caused by bacteria, viruses, or parasites.

2. **Parasites**: Arthropods can also host internal parasites"
C0003195,Anti-Arrhythmia Agents,phsu,INTERACTS_WITH,C0014898,Esters,orch,2011,21649594,21649594,,130057200,Which chemicals does Anti-Arrhythmia Agents significantly interact with?,0.2185917198657989,0.0,Esters,0,"[1960s] Anti-Arrhythmia Agents significantly interact with various chemicals, including:

1. **CYP3A4 inhibitors**: Anti-Arrhythmia Agents like amiodarone and quinidine are substrates of the CYP3A4 enzyme. Inhibitors of this enzyme, such as ketoconazole and itraconazole, can increase the levels of these Anti-Arrhythmia Agents, leading to increased risk of side effects.

2. **CYP"
C0599949,arterial stiffness,phsf,PROCESS_OF,C0020114,Human,humn,2014,25463062,25463062,,1858767,"In a biomedical context, what is the relationship between arterial stiffness and patients or groups via PROCESS_OF?",0.0500274822115898,0.0,Human,0,"[1992] 

In the biomedical context, arterial stiffness is related to patients or groups via the PROCESS_OF mechanism of atherosclerosis. Atherosclerosis is a chronic inflammatory disease characterized by the buildup of plaque in the arterial walls, leading to increased arterial stiffness. This process involves the accumulation of lipids, inflammatory cells, and fibrous elements, which can cause the arterial walls to become stiffer and less compliant.

The PROCESS_OF mechanism can be broken down into several key steps:

1. End"
C1290838,Acute heart disease,dsyn,AFFECTS,C0085298,Sudden Cardiac Death,patf,2024,38172682,38172682,,411943409,Which pathologic functions does Acute heart disease primarily affect?,0.502251148223877,0.0,Sudden Cardiac Death,0,"[1950s] The pathologic functions primarily affected by acute heart disease include:

1. **Cardiac Output**: Acute heart disease can lead to a decrease in cardiac output, which is the amount of blood pumped by the heart per minute. This can result in inadequate blood flow to vital organs, leading to symptoms such as fatigue, weakness, and shortness of breath.

2. **Electrical Conduction**: Acute heart disease can disrupt the normal electrical conduction system of the heart"
C0023884,Liver,bpoc,LOCATION_OF,C0019196,Hepatitis C,dsyn,2015,24529681,24529681,,19282042,Which diseases or conditions is the anatomical location of Liver?,0.5384591817855835,0.0,Hepatitis C,0,"[1950s] Cirrhosis is a condition where the liver is severely scarred, often due to chronic liver diseases such as hepatitis or alcohol abuse. The scarring can lead to liver failure, which can be life-threatening.

[1960s] Fatty liver disease, also known as hepatic steatosis, is a condition where excess fat accumulates in the liver cells. This can be caused by obesity, diabetes, or excessive alcohol consumption.

[1970s] Liver cancer"
C0007272,Carotid Arteries,bpoc,LOCATION_OF,C1322797,Covered Stents,medd,2010,19939707,19939707,,21066444,Which medical entities is the anatomical location of Carotid Arteries?,0.2345330566167831,0.0,Covered Stents,0,"[1543] 

The anatomical location of the carotid arteries is in the neck. They are located on each side of the trachea (windpipe) and the esophagus, and they are closely associated with the carotid sheath, a fibrous tube that encloses the carotid arteries, the internal jugular vein, and the vagus nerve. 

The carotid arteries are divided into two main branches: the internal carotid artery and the"
C0262200,anteroventral periventricular nucleus,bpoc,PART_OF,C0034693,Rattus norvegicus,mamm,2010,19944729,19944729,,24040139,"In a biomedical context, what is the relationship between anteroventral periventricular nucleus and species via PART_OF?",0.3050127625465393,0.0,Rattus norvegicus,0,"[1995]

The anteroventral periventricular nucleus (AVPV) is a region in the hypothalamus of the brain. Research has shown that the AVPV is involved in the regulation of reproductive functions, particularly in the context of species-specific behaviors.

In the context of the PART_OF relationship, the AVPV is a part of the hypothalamus, which is a structure in the brain. This relationship can be described as follows:

AVPV PART_OF hypothalamus"
C0009368,Colon,bpoc,LOCATION_OF,C0221198,Lesion,fndg,2015,25174402,25174402,,18759055,Which clinical findings is the anatomical location of Colon?,0.4428309798240661,0.0,Lesion,0,"[1543] 

The anatomical location of the colon is in the abdominal cavity. It is a part of the large intestine and is located below the stomach and the small intestine. The colon is a long, tube-like structure that is divided into four main parts: the ascending colon, the transverse colon, the descending colon, and the sigmoid colon. It is located on the right side of the abdominal cavity, extending from the cecum (the beginning of the large intestine) to the"
C0027882,Neurons,cell,LOCATION_OF,C0007009,Carbon,elii,2014,24592382,24592382,,18966616,Which medical entities is the anatomical location of Neurons?,0.0964288786053657,0.0,Carbon,0,"[1876] The anatomical location of neurons is within the nervous system, specifically within the central nervous system (CNS) and the peripheral nervous system (PNS).

The CNS includes the brain and spinal cord, where neurons are densely packed and play a crucial role in processing and transmitting information. The brain contains various types of neurons, including sensory neurons, motor neurons, and interneurons, which work together to enable complex functions such as movement, sensation, perception, and cognition.

The P"
C0084866,tripterine,orch,CAUSES,C0013081,Down-Regulation,celf,2010,20007406,20007406,,24270021,Which cell types can tripterine cause or induce?,0.0700773671269416,0.0,Down-Regulation,0,I couldn't find any information on tripterine
C0003241,Antibodies,aapp,INTERACTS_WITH,C1367701|1725,DHPS gene|DHPS,gngm,2016,27746192,27746192,,13204938,Which genes does Antibodies significantly interact with?,0.2919756472110748,0.0,DHPS gene|DHPS,0,"[1990s] 
Antibodies significantly interact with genes that are involved in the regulation of the immune response, particularly those that encode for cytokines, chemokines, and other signaling molecules. 

One of the key genes that antibodies interact with is the Fc receptor (FCGR) gene family. The Fc region of an antibody binds to the Fc receptor on the surface of immune cells, such as macrophages and natural killer cells, triggering various cellular responses, including ph"
C0027054,Myocardial Reperfusion,topp,CAUSES,C0277785,Functional disorder,patf,2011,21874245,21874245,,131291286,Which pathologic functions can Myocardial Reperfusion cause or induce?,0.1222442239522934,0.0,Functional disorder,0,"[1986]  Reperfusion injury, also known as ischemia-reperfusion injury, occurs when blood flow is restored to the heart after a period of ischemia or lack of oxygen. This can cause a range of pathologic functions, including:

1. **Inflammation**: The restoration of blood flow triggers an inflammatory response, which can lead to the release of pro-inflammatory cytokines and the activation of immune cells, such as neutrophils and macrophages.
2. **"
C0003289,Antidepressive Agents,phsu,TREATS,C0004936,Mental disorders,mobd,2019,30888217,30888217,,332826473,Which diseases or conditions is Antidepressive Agents commonly used to treat?,0.6238945722579956,0.0,Mental disorders,0,"[1950s] Antidepressive Agents, also known as antidepressants, are commonly used to treat various mental health conditions, including:

1. **Major Depressive Disorder (MDD)**: Characterized by persistent feelings of sadness, hopelessness, and a loss of interest in activities.
2. **Dysthymia**: A mild but chronic form of depression.
3. **Bipolar Disorder**: A mood disorder that involves episodes of mania or hypomania, often accompanied"
C0013303,Duodenum,bpoc,LOCATION_OF,C0019080,Hemorrhage,fndg,2013,23593613,23593613,,18779468,Which clinical findings is the anatomical location of Duodenum?,0.1698625981807708,0.0,Hemorrhage,0,"[1895] The anatomical location of the duodenum is in the abdominal cavity, specifically in the retroperitoneal space. It is located below the stomach and above the small intestine, and it is positioned in a C-shaped curve around the second and third lumbar vertebrae. 

The duodenum is divided into four parts: 

1. The first part (duodenum cap) is located below the stomach and is connected to the pylorus by the pyloric sph"
C0066484,Mevalonate kinase,aapp,AFFECTS,C0162759,Prenylation,genf,2014,24401286,24401286,,19262247,Which medical entities does Mevalonate kinase primarily affect?,-0.0325646102428436,0.0,Prenylation,0,"[1999] Mevalonate kinase primarily affects two medical entities: Mevalonate Kinase Deficiency (MKD) and Hyper-IgD syndrome (HIDS). 

Mevalonate Kinase Deficiency (MKD) is a rare genetic disorder caused by mutations in the MVK gene, leading to impaired mevalonate kinase activity. This results in the accumulation of toxic metabolites, causing a range of symptoms including recurrent fever, skin rashes, and joint pain"
C0039070,Syncope,sosy,ASSOCIATED_WITH,C0018799,Heart Diseases,dsyn,2013,24338146,24338146,,19296286,Which diseases or conditions is Syncope most strongly associated with?,0.1386498212814331,0.0,Heart Diseases,0,"[1992]  According to a study published in the Journal of the American College of Cardiology, Syncope is most strongly associated with cardiac conditions such as:

1. Atrioventricular (AV) block: This is a condition where the electrical signals between the heart's upper and lower chambers are disrupted, leading to a slow or irregular heartbeat.
2. Long QT syndrome: This is a condition where the heart's electrical system is disrupted, leading to abnormal heart rhythms.
3. Br"
C0751973,Proteome,aapp,PART_OF,C0887959,Glycosomes,celc,2014,25493940,25493940,,18767437,"In a biomedical context, what is the relationship between Proteome and medical entities via PART_OF?",0.3151191174983978,0.0,Glycosomes,0,"

In the context of biomedical ontologies, the relationship between Proteome and medical entities via PART_OF is established through the use of the Gene Ontology (GO) and the Protein Ontology (PRO). 

The Proteome is the entire set of proteins produced or modified by an organism or system. The PART_OF relationship in GO and PRO indicates that a protein or a set of proteins is a component or a part of a larger entity, such as a cell, tissue, or"
C0005773,Blood Cells,cell,LOCATION_OF,100124700,HOTAIR,aapp,2015,24722995,24722995,,19814182,Which proteins is the anatomical location of Blood Cells?,0.0760594233870506,0.0,HOTAIR,0,"[1953] 
The proteins responsible for the anatomical location of blood cells are the adhesion molecules, specifically the selectins, integrins, and members of the immunoglobulin superfamily. These proteins are expressed on the surface of endothelial cells lining blood vessels and on the surface of blood cells, such as leukocytes.

The selectins are responsible for the initial rolling of leukocytes along the endothelial surface, while the integrins and immunoglobulin superfamily members facilitate the firm ad"
C0040300,Body tissue,tisu,LOCATION_OF,C0905462,perfluorooctane sulfonate,orch,2014,24529450,24529450,,19168547,Which chemicals is the anatomical location of Body tissue?,0.0299076195806264,0.0,perfluorooctane sulfonate,0,"I'm not sure I understand your question. However, I'll try to provide an answer based on what I think you might be asking.

Body tissue is composed of various types of cells, which are the basic structural and functional units of living organisms. The main types of body tissue are:

1. Epithelial tissue: This type of tissue forms the lining of organs, glands, and other body surfaces. It is composed of epithelial cells, which are held together by tight junctions and des"
C0009450,Communicable Diseases,dsyn,CAUSES,C0012634,Disease,dsyn,2020,32818214,32818214,,345111036,Which diseases or conditions can Communicable Diseases cause or induce?,0.525917649269104,0.0,Disease,0,"[1948]  The discovery of the link between Communicable Diseases and various conditions was first established by Alexander Fleming in 1948. He found that certain bacteria can cause diseases such as pneumonia, tuberculosis, and sepsis. 

Communicable Diseases can cause or induce various conditions, including:

1.  **Pneumonia**: Caused by bacteria such as Streptococcus pneumoniae, Haemophilus influenzae, and Klebsiella pneumoniae.
2.  **"
C0409961,Arthritis associated with another disorder,dsyn,COEXISTS_WITH,C0409497,Joint injury,inpo,2015,26447408,26447408,,2969493,Which medical entities commonly co-exists with Arthritis associated with another disorder?,0.3855069577693939,0.0,Joint injury,0,"[1960s] Rheumatoid Arthritis (RA) often co-exists with Sjögren's syndrome, a disorder that affects the exocrine glands, particularly the salivary and lacrimal glands. The co-existence is due to the shared autoimmune nature of both conditions, where the immune system mistakenly attacks the body's own tissues.

[1970s] Psoriatic Arthritis (PsA) commonly co-exists with psoriasis, a skin condition characterized by red"
C0947286,CD14+ cell,cell,LOCATION_OF,C1448177|7124,"TNF protein, human|TNF",aapp,2017,28677145,28677145,,36696692,Which proteins is the anatomical location of CD14+ cell?,0.1916987150907516,0.0,"TNF protein, human|TNF",0,"[1992] 
The CD14+ cell is primarily found on the surface of monocytes and macrophages, which are a type of white blood cell. CD14 is a receptor that plays a crucial role in the recognition of bacterial cell wall components, such as lipopolysaccharides (LPS), and the activation of the innate immune response. The CD14 receptor is expressed on the surface of these cells, allowing them to detect and respond to the presence of pathogens"
C0019878,homocysteine,aapp,STIMULATES,C0059438,epigallocatechin gallate,orch,2018,28666294,28666294,,13536185,Which chemicals does homocysteine stimulate?,0.0967971608042717,0.0,epigallocatechin gallate,0,[1968] Homocysteine stimulates the release of histamine from mast cells
C0443158,Brain activity,phsf,PROCESS_OF,C0027362,Human Age Group,humn,2017,28708977,28708977,,37207018,"In a biomedical context, what is the relationship between Brain activity and patients or groups via PROCESS_OF?",0.123387336730957,0.0,Human Age Group,0,"[1999]

The relationship between brain activity and patients or groups via PROCESS_OF is related to the concept of functional connectivity in neuroscience. This concept was first introduced by Biswal et al. in 1999. They used functional magnetic resonance imaging (fMRI) to study the brain's functional connectivity, which refers to the synchronized activity between different brain regions.

In this context, PROCESS_OF represents the causal relationship between brain activity and the underlying neural processes that give rise to specific behaviors, emotions, or"
C0237401,Individual,humn,LOCATION_OF,C0019878,homocysteine,aapp,2018,29321517,29321517,,249643094,Which proteins is the anatomical location of Individual?,0.3076244592666626,0.0,homocysteine,0,"I'm not aware of any specific proteins that are directly associated with the anatomical location of an individual. However, I can provide some information on proteins that are involved in cell identity and tissue specificity.

[2000] The LIM domain proteins, such as LHX3 and LHX4, are transcription factors that play a crucial role in the development and maintenance of specific cell types and tissues. These proteins bind to specific DNA sequences and regulate the expression of target genes involved in cell fate determination"
C1097856,chlorfenapyr,orch,NEG_AFFECTS,C0017399,genetic aspects,biof,2016,27742367,27742367,,11706319,"In a biomedical context, what is the relationship between chlorfenapyr and biologic functions via NEG_AFFECTS?",0.0752589628100395,0.0,genetic aspects,2011,"

Chlorfenapyr is a pyrrole insecticide that affects the biologic functions of insects through the inhibition of mitochondrial ATP synthesis. The NEG_AFFECTS relationship in this context refers to the negative effect of chlorfenapyr on the biologic functions of insects, specifically the disruption of energy production in the mitochondria.

Chlorfenapyr acts by inhibiting the electron transport chain in the mitochondria, which leads to a decrease in the production of ATP ("
C0936012,Analysis,resa,MEASURES,C0036668,Sensitivity and Specificity,qnco,2022,34997174,34997174,,378314914,"In a biomedical context, what is the relationship between Analysis and medical entities via MEASURES?",0.2026640772819519,0.0,Sensitivity and Specificity,0,"[1990]

The relationship between analysis and medical entities via MEASURES is based on the work of Donald A. B. Lindberg, who introduced the concept of MEASURES (Medical Entities, Attributes, Relationships, Entities, and Semantics) in 1990. MEASURES is a framework for representing medical knowledge in a structured and formal way, allowing for the analysis of medical entities and their relationships.

In MEASURES, medical entities are represented as concepts, which can be attributes"
C0343386,Clostridium difficile infection,dsyn,PROCESS_OF,C0870668,Hospitalized Patients,humn,2015,26195522,26195522,,2150323,"In a biomedical context, what is the relationship between Clostridium difficile infection and patients or groups via PROCESS_OF?",0.2241061329841613,0.0,Hospitalized Patients,0,"[1995] 
The relationship between Clostridium difficile infection and patients or groups is primarily through the PROCESS_OF mechanism of transmission via the fecal-oral route. 

Here's a brief explanation of the process:

1. **Contamination**: C. difficile spores are shed into the environment through the feces of infected individuals.
2. **Transmission**: These spores can contaminate surfaces, medical equipment, and the hands of healthcare workers.
3. **Infection**: When"
C4763675,Single Agent Therapy,topp,USES,C0254211,arbidol,phsu,2020,32838353,32838353,,345087253,"In a biomedical context, what is the relationship between Single Agent Therapy and pharmacologic substances via USES?",0.156437486410141,0.0,arbidol,0,"[1965] The concept of Single Agent Therapy (SAT) was first introduced by Sidney Farber in 1965. In a biomedical context, Single Agent Therapy refers to the use of a single pharmacologic substance to treat a disease or condition. 

The relationship between Single Agent Therapy and pharmacologic substances via USES (Understanding the Specific Effects) can be explained as follows:

1. **Understanding (U)**: The first step in Single Agent Therapy is to understand the specific effects of a pharmac"
C0021311,Infection,dsyn,COEXISTS_WITH,C0043096,Body Weight decreased,fndg,2010,19940390,19940390,,21571653,Which clinical findings commonly co-exists with Infection?,0.0764502882957458,0.0,Body Weight decreased,0,"Here are some clinical findings that commonly co-exist with infection:

1. **Fever**: [1868] 
   The scientific mechanism behind fever is the release of pyrogens, which are substances that induce fever. Pyrogens stimulate the hypothalamus in the brain to increase the body's temperature set point, leading to an increase in body temperature.

2. **Tachycardia**: [1872]
   Tachycardia, or an increased heart rate, is"
C0009368,Colon,bpoc,LOCATION_OF,C0596263,Carcinogenesis,neop,2019,30465204,30465204,,269962717,Which diseases or conditions is the anatomical location of Colon?,0.2375615239143371,0.0,Carcinogenesis,0,"[1600s] The anatomical location of the colon is associated with several diseases and conditions, including:

1. **Diverticulitis**: This is an inflammation of the diverticula, which are small pouches in the wall of the colon. Diverticulitis can cause abdominal pain, fever, and changes in bowel habits.

2. **Colon Cancer**: The colon is a common site for cancer development, particularly in the rectum and sigmoid colon. Colon cancer can cause"
C0032015,Pituitary Hormones,aapp,AUGMENTS,C0376618,Endotoxemia,fndg,2010,24281172,24281172,,22601917,"In a biomedical context, what is the relationship between Pituitary Hormones and clinical findings via AUGMENTS?",0.339869737625122,0.0,Endotoxemia,0,"I couldn't find any information on ""AUGMENTS"" in relation to Pituitary Hormones and clinical findings. However, I can provide information on the relationship between Pituitary Hormones and clinical findings.

[1960s] The pituitary gland is often referred to as the ""master gland"" because it regulates the function of many other endocrine glands in the body. Pituitary hormones, such as growth hormone (GH), thyroid-stimulating hormone (TSH), ad"
C0021368,Inflammation,patf,COEXISTS_WITH,C3203547,Axial Spondyloarthritis,dsyn,2024,38168507,38168507,,411926157,Which diseases or conditions commonly co-exists with Inflammation?,0.318159282207489,0.0,Axial Spondyloarthritis,0,"[1990s]  Arthritis: Inflammation is a key component of various types of arthritis, including rheumatoid arthritis and osteoarthritis. The inflammatory response involves the activation of immune cells, such as macrophages and T cells, which release pro-inflammatory cytokines and other mediators that contribute to joint damage and pain.

[1980s]  Atherosclerosis: Inflammation plays a crucial role in the development and progression of atherosclerosis, a condition characterized"
C0036140,Salts,chvs,COMPARED_WITH,C0037494,Sodium Chloride,bacs,2018,29136930,29136930,,249101310,"In a biomedical context, what is the relationship between Salts and active substances via COMPARED_WITH?",0.2393441945314407,0.0,Sodium Chloride,0,"[1965] 
The relationship between salts and active substances in a biomedical context is often studied through the concept of ""salt effects"" or ""salting-out"" effects. This phenomenon is compared with the ""salting-in"" effect, which is the opposite effect where salts increase the solubility of a substance.

The scientific mechanism behind the ""salting-out"" effect is as follows: when a salt is added to a solution, it dissociates into its constituent ions. These ions can interact"
C0003062,Animals,anim,LOCATION_OF,4041,LRP5,aapp,2020,31022458,31022458,,335513781,Which proteins is the anatomical location of Animals?,0.0560892112553119,0.0,LRP5,0,"I couldn't find any information about a specific protein being the anatomical location of animals. However, I can provide information on the proteins that are crucial for maintaining the structure and function of animal cells.

One such protein is actin, which is a major component of the cytoskeleton in animal cells. The cytoskeleton provides structural support, shape, and mechanical stability to cells, and is essential for cell division, movement, and intracellular transport.

Another protein that plays a crucial role in animal"
C0235378,Hepatotoxicity,inpo,PROCESS_OF,C0030705,Patients,humn,2016,27653941,27653941,,1602116,"In a biomedical context, what is the relationship between Hepatotoxicity and patients or groups via PROCESS_OF?",0.2225809693336486,0.0,Patients,0,"[1975] 
The relationship between Hepatotoxicity and patients or groups via PROCESS_OF is that Hepatotoxicity is a process that occurs in the liver, where certain substances or agents cause damage to liver cells, leading to liver dysfunction or failure. This process can be triggered by various factors, including medications, toxins, viruses, and other substances that are ingested, inhaled, or otherwise introduced into the body. 

In a biomedical context, the PROCESS_OF relationship between Hepatotoxic"
C0596902,Membrane Transport Proteins,aapp,DISRUPTS,C1148926,adenosinetriphosphatase activity,moft,2013,23562402,23562402,,18823404,Which medical entities does Membrane Transport Proteins disrupt?,0.1725401282310485,0.0,adenosinetriphosphatase activity,0,"[1970s] The Sodium-Potassium Pump (Na+/K+-ATPase) is a type of membrane transport protein that disrupts the balance of sodium and potassium ions across cell membranes. It uses ATP to pump sodium ions out of the cell and potassium ions into the cell, maintaining the proper balance of these ions and regulating various cellular processes.

[1980s] The Chloride Channel (ClC) is another type of membrane transport protein that disrupts the balance of chloride ions"
146,ADRA1D,gngm,INTERACTS_WITH,C0017973,Glycosaminoglycans,bacs,2011,25309886,25309886,,22821074,Which active substances does ADRA1D significantly interact with?,0.1338825821876526,0.0,Glycosaminoglycans,0,"[1993] 
ADRA1D, also known as the alpha-1D adrenergic receptor, is a G protein-coupled receptor that significantly interacts with various active substances. Some of the known ligands that interact with ADRA1D include:

1. Epinephrine (adrenaline): a catecholamine hormone that plays a crucial role in the body's fight-or-flight response.
2. Norepinephrine (noradrenaline): another"
5573,PRKAR1A,gngm,STIMULATES,C0597712,BCL-2 Protein,gngm,2014,25012505,25012505,,19336156,Which genes does PRKAR1A stimulate?,0.3206346035003662,0.0,BCL-2 Protein,0,"[1997] 
The PRKAR1A gene encodes for the type 1α regulatory subunit of protein kinase A (PKA). PKA is a key enzyme involved in cellular signaling pathways. PRKAR1A stimulates the expression of genes involved in cell growth, differentiation, and metabolism by activating PKA, which in turn phosphorylates and regulates various downstream targets"
C0028953,Oligonucleotides,nnon,INTERACTS_WITH,C1518157,Major Groove,bacs,2017,27660205,27660205,,6332682,Which active substances does Oligonucleotides significantly interact with?,0.0542422793805599,0.0,Major Groove,0,"[1990] 
Oligonucleotides significantly interact with complementary DNA or RNA sequences through a process known as hybridization. This interaction is based on the principle of base pairing, where adenine (A) pairs with thymine (T) or uracil (U), and guanine (G) pairs with cytosine (C). This specific base pairing allows oligonucleotides to bind to their target sequences, which can be used for various applications such as gene"
C0079419|7157,TP53 gene|TP53,gngm,STIMULATES,C1817666,phosphatidylinositol 3-kinase signaling,moft,2022,34975329,34975329,,378043507,Which medical entities does TP53 gene|TP53 stimulate?,0.3164313733577728,0.0,phosphatidylinositol 3-kinase signaling,0,"[1989] The TP53 gene, also known as tumor protein p53, is a tumor suppressor gene that plays a crucial role in regulating the cell cycle, preventing cancer formation, and maintaining genomic stability. 

TP53 stimulates several medical entities, including:

1. **Apoptosis**: TP53 induces programmed cell death (apoptosis) in cells that are damaged or have unrepairable DNA damage, thereby preventing the propagation of mutations that could lead to cancer.

2. **Cell"
C0009467,Community Health Workers,prog,DIAGNOSES,C4505065,Noncommunicable Diseases,dsyn,2021,33413500,33413500,,361996425,Which diseases or conditions is Community Health Workers used to diagnose?,0.9509904980659484,1.0,Noncommunicable Diseases,0,"[1960s] Community Health Workers (CHWs) have been used to diagnose a variety of diseases and conditions, particularly in resource-poor settings. They are often trained to identify and manage common health issues such as:

1. Malaria: CHWs can use rapid diagnostic tests (RDTs) to diagnose malaria, which is a major public health problem in many tropical and subtropical regions.
2. Pneumonia: CHWs can use clinical algorithms and RDTs to diagnose pneumonia"
C0025086,Medical Imaging,diap,USES,C0242841,"Microscopy, Confocal, Laser Scanning",lbpr,2013,23594460,23594460,,19152868,"In a biomedical context, what is the relationship between Medical Imaging and medical entities via USES?",0.2753898799419403,0.0,"Microscopy, Confocal, Laser Scanning",0,"[1990s] 

In the biomedical context, the relationship between Medical Imaging and medical entities is established through the concept of ""Uses"" (or Utilization). Medical Imaging refers to the various techniques used to visualize the internal structures of the body, such as X-rays, CT scans, MRI, and ultrasound.

The ""Uses"" concept is based on the idea that medical imaging modalities are employed to diagnose, monitor, and treat various medical conditions. In other words, medical imaging is used to"
C0009244,Cognitive Therapy,topp,TREATS,C0015672,Fatigue,sosy,2018,27634687,27634687,,10949636,Which medical entities is Cognitive Therapy commonly used to treat?,0.212976649403572,0.0,Fatigue,0,"[1977] Cognitive Therapy, developed by Aaron Beck, is commonly used to treat various mental health conditions, including:

1. **Major Depressive Disorder (MDD):** Cognitive Therapy helps individuals identify and challenge negative thought patterns, replacing them with more balanced and constructive ones, which in turn improves mood and reduces symptoms of depression.
2. **Anxiety Disorders:** Cognitive Therapy is effective in treating anxiety disorders such as Generalized Anxiety Disorder (GAD), Panic Disorder, and Social Anxiety Disorder by"
C0588008,Severe depression,mobd,PROCESS_OF,C0679646,Participant,humn,2020,32838000,32838000,,345089503,"In a biomedical context, what is the relationship between Severe depression and patients or groups via PROCESS_OF?",0.1787266284227371,0.0,Participant,2015,"

In the context of severe depression, the PROCESS_OF relationship refers to the underlying mechanisms or pathways that contribute to the development and maintenance of the disorder. Research suggests that severe depression is associated with abnormalities in various biological processes, including:

1. **Neurotransmitter imbalance**: The PROCESS_OF relationship involves the dysregulation of neurotransmitters such as serotonin, dopamine, and norepinephrine, which play a crucial role in mood regulation.
2. **Inflammation**: Chronic"
C0032285,Pneumonia,dsyn,PROCESS_OF,C0025266,Male population group,humn,2015,25592210,25592210,,19231619,"In a biomedical context, what is the relationship between Pneumonia and patients or groups via PROCESS_OF?",0.1592949628829956,0.0,Male population group,0,"[1993] 

The relationship between Pneumonia and patients or groups via PROCESS_OF is related to the concept of ""Aspiration Pneumonia"". Aspiration pneumonia occurs when food, liquids, vomit, or saliva are inhaled into the lungs, often due to a weakened gag reflex or difficulty swallowing. This can be a process that occurs in patients with certain conditions, such as dysphagia, neurological disorders, or those who are unconscious.

In this context, the PROCESS_OF relationship"
C0018563,Hand,bpoc,LOCATION_OF,C0599766,Recovery of Function,sosy,2024,38183435,38183435,,412040756,Which medical entities is the anatomical location of Hand?,0.1011738255620002,0.0,Recovery of Function,0,"[1861] The anatomical location of the hand is primarily associated with the upper limb, specifically the distal portion of the arm, which is connected to the forearm by the wrist. 

The hand is composed of the palm and fingers, and it is made up of 27 bones, 29 joints, and over 100 muscles, tendons, and ligaments. The hand is innervated by the median, ulnar, and radial nerves, and it is supplied by the radial"
C0728940,Excision,topp,TREATS,C0018552,Hamartoma,neop,2010,19942387,19942387,,22683462,Which diseases or conditions is Excision commonly used to treat?,0.258895069360733,0.0,Hamartoma,0,"[1960s] Excision is a surgical procedure commonly used to treat various skin conditions and diseases, including:

1. **Basal cell carcinoma**: A type of skin cancer that is usually slow-growing and non-aggressive.
2. **Squamous cell carcinoma**: Another type of skin cancer that can be more aggressive than basal cell carcinoma.
3. **Seborrheic keratoses**: Benign growths that can appear on the skin, often in older adults.
4"
